,cena,forma_wlasnosci,liczba_pieter,liczba_pokoi,ogrzewanie,okna,pietro,powierzchnia,rodzaj_zabudowy,rok_budowy,rynek,stan_wykonczenia
1673,237000.0,1,10.0,3,,,4,57.0,blok,,wtorny,do_remontu
1674,499500.0,1,5.0,4,miejskie,plastikowe,3,91.0,apartamentowiec,,pierwotny,
1675,779000.0,1,4.0,6,gazowe,plastikowe,4,150.0,kamienica,1905.0,wtorny,do_zamieszkania
1676,273540.0,1,6.0,1,miejskie,plastikowe,2,28.2,apartamentowiec,2020.0,pierwotny,do_wykonczenia
1677,699000.0,1,5.0,8,miejskie,drewniane,3,200.0,kamienica,1920.0,wtorny,do_remontu
1678,380000.0,1,,4,,,parter,104.0,,,wtorny,
1679,295000.0,1,3.0,3,,,parter,48.75,,1970.0,wtorny,
1680,169000.0,1,10.0,2,miejskie,plastikowe,8,37.66,blok,,wtorny,do_zamieszkania
1681,405794.0,1,6.0,4,miejskie,plastikowe,1,59.24,apartamentowiec,2020.0,pierwotny,do_wykonczenia
1682,394200.0,1,5.0,3,miejskie,plastikowe,parter,72.0,apartamentowiec,,pierwotny,
1683,374000.0,1,10.0,4,miejskie,,4,72.59,blok,1960.0,wtorny,
1684,317394.0,1,18.0,2,miejskie,,&gt;_10,45.8,apartamentowiec,,pierwotny,
1685,295000.0,1,4.0,3,miejskie,plastikowe,parter,49.0,blok,1980.0,wtorny,
1686,370000.0,0,3.0,4,,plastikowe,1,72.0,blok,,wtorny,
1687,360000.0,1,10.0,2,miejskie,plastikowe,4,51.0,apartamentowiec,2009.0,wtorny,do_zamieszkania
1688,555000.0,1,8.0,3,miejskie,plastikowe,parter,71.0,apartamentowiec,,wtorny,do_zamieszkania
1689,283000.0,1,5.0,2,miejskie,,1,50.0,apartamentowiec,,pierwotny,
1690,283000.0,1,5.0,2,miejskie,,1,50.0,apartamentowiec,,pierwotny,
1691,259000.0,1,5.0,2,miejskie,,1,46.0,apartamentowiec,,pierwotny,
1692,399900.0,0,25.0,3,miejskie,plastikowe,10,80.0,blok,,wtorny,do_remontu
1693,279000.0,1,,4,miejskie,,4,45.1,,,pierwotny,
1694,239205.0,1,6.0,2,,,2,43.1,blok,2019.0,pierwotny,
1695,333900.0,1,5.0,4,miejskie,,1,60.0,apartamentowiec,,pierwotny,
1696,283000.0,1,5.0,2,miejskie,,1,50.0,apartamentowiec,,pierwotny,
1697,277662.0,1,6.0,2,miejskie,plastikowe,parter,36.06,apartamentowiec,2020.0,pierwotny,do_wykonczenia
1698,225098.0,1,6.0,2,,,5,38.81,blok,2020.0,pierwotny,
1699,246000.0,1,,4,miejskie,,3,40.0,,,pierwotny,
1700,221217.0,1,6.0,2,,,2,38.81,blok,2020.0,pierwotny,
1701,217035.0,1,6.0,2,,,parter,41.34,blok,2020.0,pierwotny,
1702,225098.0,1,6.0,2,,,4,38.81,blok,2020.0,pierwotny,do_wykonczenia
1703,499500.0,1,5.0,4,miejskie,plastikowe,3,91.0,apartamentowiec,,pierwotny,
1704,338000.0,0,10.0,3,miejskie,plastikowe,10,66.0,,,wtorny,do_zamieszkania
1705,275000.0,0,10.0,3,miejskie,,parter,55.57,blok,1980.0,wtorny,
1706,394200.0,1,5.0,3,miejskie,plastikowe,parter,72.0,apartamentowiec,,pierwotny,
1707,575000.0,1,8.0,3,miejskie,plastikowe,parter,71.0,apartamentowiec,,wtorny,do_zamieszkania
1708,305000.0,1,6.0,2,miejskie,,2,42.0,blok,,wtorny,do_wykonczenia
1709,277500.0,1,5.0,2,miejskie,plastikowe,parter,51.5,apartamentowiec,,pierwotny,
1710,269004.0,1,5.0,2,,,1,46.38,,,pierwotny,
1711,286000.0,0,4.0,3,,,3,57.6,,,wtorny,
1712,778000.0,1,4.0,3,,drewniane,4,132.0,kamienica,1920.0,wtorny,
1713,395000.0,1,10.0,2,,plastikowe,4,51.0,blok,2008.0,wtorny,
1714,214000.0,1,,2,miejskie,plastikowe,3,39.0,,,wtorny,do_zamieszkania
1715,229000.0,0,10.0,2,miejskie,plastikowe,3,48.65,blok,1982.0,wtorny,do_zamieszkania
1716,258500.0,1,5.0,2,miejskie,plastikowe,2,46.61,,,pierwotny,
1717,781000.0,1,3.0,5,,plastikowe,1,124.0,,,wtorny,do_zamieszkania
1718,241360.0,1,6.0,2,,,4,43.1,blok,2020.0,pierwotny,
1719,312913.0,1,4.0,2,miejskie,plastikowe,parter,50.05,apartamentowiec,,pierwotny,do_wykonczenia
1720,664884.0,1,4.0,4,miejskie,plastikowe,4,96.36,apartamentowiec,,pierwotny,do_wykonczenia
1721,202000.0,1,,3,,plastikowe,&gt;_10,38.5,blok,,wtorny,do_remontu
1722,269500.0,1,4.0,2,,,parter,39.0,,2015.0,wtorny,
1723,231504.0,1,6.0,2,,,4,41.34,blok,2020.0,pierwotny,
1724,329630.0,1,2.0,3,,,1,55.4,blok,,pierwotny,
1725,239000.0,0,4.0,2,miejskie,plastikowe,2,47.0,blok,,wtorny,
1726,276654.0,1,6.0,1,miejskie,plastikowe,4,28.23,apartamentowiec,,pierwotny,do_wykonczenia
1727,389654.0,1,6.0,4,miejskie,plastikowe,3,55.27,apartamentowiec,,pierwotny,do_wykonczenia
1728,276654.0,1,6.0,1,miejskie,plastikowe,3,28.23,apartamentowiec,,pierwotny,do_wykonczenia
1729,318776.0,1,6.0,2,miejskie,plastikowe,5,41.67,apartamentowiec,,pierwotny,do_wykonczenia
1730,353502.0,1,6.0,3,miejskie,plastikowe,5,47.45,apartamentowiec,,pierwotny,do_wykonczenia
1731,285000.0,1,10.0,3,miejskie,plastikowe,10,65.0,blok,1979.0,wtorny,do_zamieszkania
1732,258500.0,1,5.0,2,miejskie,plastikowe,2,46.61,,,pierwotny,
1733,394200.0,1,5.0,3,miejskie,plastikowe,parter,72.0,apartamentowiec,,pierwotny,
1734,499500.0,1,5.0,4,miejskie,plastikowe,3,91.0,apartamentowiec,,pierwotny,
1735,214000.0,1,4.0,2,miejskie,plastikowe,3,39.0,blok,,wtorny,
1736,147000.0,0,10.0,1,miejskie,plastikowe,10,26.0,blok,1978.0,wtorny,do_zamieszkania
1737,222360.0,1,10.0,1,miejskie,plastikowe,5,34.0,apartamentowiec,,pierwotny,
1738,272078.0,1,5.0,2,miejskie,,parter,46.91,apartamentowiec,2019.0,pierwotny,
1739,214000.0,1,4.0,2,,,3,39.0,,,wtorny,
1740,415000.0,1,4.0,2,,,3,70.0,,1912.0,wtorny,
1741,388994.0,1,4.0,3,miejskie,plastikowe,parter,61.03,apartamentowiec,2021.0,pierwotny,do_wykonczenia
1742,349000.0,1,11.0,3,inne,drewniane,3,63.0,blok,1980.0,wtorny,do_remontu
1743,465000.0,1,7.0,2,,,5,47.6,,,wtorny,
1744,409047.0,1,4.0,3,miejskie,plastikowe,parter,60.97,apartamentowiec,2021.0,pierwotny,do_wykonczenia
1745,339696.0,1,4.0,2,miejskie,plastikowe,parter,53.92,apartamentowiec,2020.0,pierwotny,do_wykonczenia
1746,223925.0,1,4.0,1,miejskie,plastikowe,parter,34.45,apartamentowiec,2021.0,pierwotny,do_wykonczenia
1747,385000.0,0,13.0,3,miejskie,plastikowe,7,60.0,blok,,wtorny,do_zamieszkania
1748,374000.0,1,10.0,4,miejskie,,4,69.58,blok,1980.0,wtorny,do_zamieszkania
1749,299000.0,1,10.0,4,miejskie,plastikowe,3,44.0,blok,1980.0,wtorny,do_zamieszkania
1750,252000.0,1,10.0,2,miejskie,plastikowe,2,42.35,blok,,wtorny,do_zamieszkania
1751,258500.0,1,5.0,2,miejskie,plastikowe,2,46.61,,,pierwotny,
1752,394200.0,1,5.0,3,miejskie,plastikowe,parter,72.0,apartamentowiec,,pierwotny,
1753,259555.0,1,2.0,2,,,1,45.14,blok,,pierwotny,
1754,413788.0,1,4.0,3,,,1,66.88,,2018.0,pierwotny,
1755,672000.0,1,4.0,3,gazowe,plastikowe,3,56.0,kamienica,2019.0,wtorny,do_zamieszkania
1756,355000.0,1,4.0,3,miejskie,plastikowe,parter,51.0,blok,2019.0,wtorny,do_zamieszkania
1757,382000.0,1,4.0,2,gazowe,plastikowe,3,31.85,kamienica,2019.0,wtorny,do_zamieszkania
1758,265000.0,1,11.0,2,miejskie,plastikowe,&gt;_10,44.0,blok,,wtorny,do_zamieszkania
1759,119900.0,0,11.0,1,miejskie,plastikowe,2,29.22,,,wtorny,do_zamieszkania
1760,300118.0,1,6.0,2,miejskie,,5,30.94,apartamentowiec,2019.0,pierwotny,
1761,297000.0,1,3.0,2,inne,,1,60.0,kamienica,,wtorny,do_zamieszkania
1762,356070.0,1,6.0,3,miejskie,,4,49.8,apartamentowiec,2019.0,pierwotny,
1763,365000.0,1,7.0,3,miejskie,plastikowe,2,95.0,blok,,wtorny,do_remontu
1764,264069.0,1,2.0,2,,,2,45.14,blok,,pierwotny,
1765,246000.0,1,,4,miejskie,,3,40.0,,,pierwotny,
1766,353000.0,1,6.0,3,miejskie,,3,48.0,blok,2019.0,wtorny,do_wykonczenia
1767,283000.0,1,5.0,2,miejskie,,1,50.0,apartamentowiec,,pierwotny,
1768,283000.0,1,5.0,2,miejskie,,1,50.0,apartamentowiec,,pierwotny,
1769,299000.0,1,2.0,2,miejskie,,1,66.79,kamienica,,wtorny,
1770,332000.0,1,,3,miejskie,,,63.0,apartamentowiec,,pierwotny,
1771,370000.0,1,4.0,4,miejskie,plastikowe,4,70.0,blok,1992.0,wtorny,
1772,333900.0,1,5.0,4,miejskie,,1,60.0,apartamentowiec,,pierwotny,
1773,259000.0,1,5.0,2,miejskie,,1,46.0,apartamentowiec,,pierwotny,
1774,279000.0,1,,4,miejskie,,4,45.1,,,pierwotny,
1775,500000.0,1,3.0,3,,plastikowe,3,74.0,blok,2003.0,wtorny,do_zamieszkania
1776,998000.0,1,4.0,4,miejskie,plastikowe,4,117.0,blok,2008.0,wtorny,
1777,227850.0,1,10.0,2,miejskie,plastikowe,2,36.75,apartamentowiec,,pierwotny,do_wykonczenia
1778,395000.0,1,2.0,4,gazowe,plastikowe,parter,83.37,kamienica,1950.0,wtorny,do_wykonczenia
1779,394200.0,1,5.0,3,miejskie,plastikowe,parter,72.0,apartamentowiec,,pierwotny,
1780,340534.0,1,5.0,3,miejskie,plastikowe,parter,51.99,apartamentowiec,,pierwotny,do_wykonczenia
1781,209000.0,1,2.0,2,miejskie,plastikowe,parter,59.0,blok,,wtorny,
1782,499500.0,1,5.0,4,miejskie,plastikowe,3,91.0,apartamentowiec,,pierwotny,
1783,175000.0,1,3.0,2,elektryczne,,2,41.0,kamienica,1911.0,wtorny,
1784,258500.0,1,5.0,2,miejskie,plastikowe,2,46.61,,,pierwotny,
1785,277500.0,1,5.0,2,miejskie,plastikowe,parter,51.5,apartamentowiec,,pierwotny,
1786,271602.0,1,5.0,2,miejskie,plastikowe,3,39.65,apartamentowiec,,pierwotny,do_wykonczenia
1787,180000.0,1,10.0,1,,plastikowe,parter,28.0,blok,,wtorny,do_zamieszkania
1788,215000.0,1,8.0,2,miejskie,plastikowe,5,48.45,blok,,wtorny,
1789,263484.0,1,10.0,3,miejskie,,5,51.0,blok,2019.0,wtorny,do_wykonczenia
1790,399000.0,1,3.0,3,,plastikowe,1,59.0,apartamentowiec,,wtorny,do_zamieszkania
1791,320000.0,1,13.0,3,miejskie,plastikowe,5,60.0,,,wtorny,
1792,218000.0,0,4.0,3,miejskie,plastikowe,2,53.7,blok,1970.0,wtorny,do_remontu
1793,185000.0,1,9.0,1,miejskie,plastikowe,8,31.0,blok,,wtorny,do_zamieszkania
1794,270000.0,1,4.0,2,miejskie,,3,46.2,blok,,wtorny,
1795,280000.0,0,13.0,3,miejskie,plastikowe,5,56.7,blok,,wtorny,do_remontu
1796,234000.0,1,5.0,2,miejskie,,4,33.0,blok,2019.0,wtorny,do_wykonczenia
1797,287870.0,1,8.0,2,miejskie,plastikowe,parter,36.21,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1798,1149000.0,1,4.0,4,miejskie,plastikowe,4,128.0,apartamentowiec,2009.0,wtorny,do_zamieszkania
1799,569000.0,1,2.0,3,,,2,80.0,kamienica,,wtorny,do_zamieszkania
1800,338000.0,1,10.0,3,miejskie,plastikowe,10,67.0,blok,,wtorny,do_zamieszkania
1801,235000.0,1,4.0,2,miejskie,plastikowe,3,48.0,blok,,wtorny,do_zamieszkania
1802,280000.0,1,4.0,2,miejskie,plastikowe,parter,42.27,,2019.0,pierwotny,do_wykonczenia
1803,258500.0,1,5.0,2,miejskie,plastikowe,2,46.61,,,pierwotny,
1804,240000.0,0,13.0,2,miejskie,plastikowe,parter,47.1,blok,,wtorny,
1805,277500.0,1,5.0,2,miejskie,plastikowe,parter,51.5,apartamentowiec,,pierwotny,
1806,384884.0,1,8.0,3,miejskie,plastikowe,1,53.83,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1807,499500.0,1,5.0,4,miejskie,plastikowe,3,91.0,apartamentowiec,,pierwotny,
1808,326952.0,1,8.0,2,miejskie,plastikowe,8,41.65,apartamentowiec,,pierwotny,do_wykonczenia
1809,339000.0,1,3.0,3,miejskie,plastikowe,3,72.6,apartamentowiec,,wtorny,do_zamieszkania
1810,349000.0,1,4.0,4,miejskie,plastikowe,2,73.0,blok,1980.0,wtorny,do_remontu
1811,285000.0,0,7.0,4,miejskie,plastikowe,6,75.0,blok,1980.0,wtorny,do_zamieszkania
1812,150000.0,1,10.0,1,miejskie,,&gt;_10,25.5,blok,1971.0,wtorny,do_zamieszkania
1813,340548.0,1,8.0,2,miejskie,plastikowe,7,46.02,apartamentowiec,,pierwotny,do_wykonczenia
1814,375000.0,0,18.0,3,,,&gt;_10,72.0,,,wtorny,
1815,220000.0,0,10.0,2,miejskie,plastikowe,6,43.0,blok,1977.0,wtorny,do_zamieszkania
1816,273642.0,1,5.0,2,miejskie,,parter,46.38,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1817,369000.0,1,12.0,3,miejskie,plastikowe,&gt;_10,70.0,blok,1979.0,wtorny,do_zamieszkania
1818,325280.0,1,8.0,2,miejskie,plastikowe,6,40.66,apartamentowiec,,pierwotny,do_wykonczenia
1819,342056.0,1,6.0,3,miejskie,,3,47.8,blok,2019.0,wtorny,do_wykonczenia
1820,280000.0,1,4.0,2,miejskie,plastikowe,2,42.27,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1821,259000.0,1,10.0,3,miejskie,plastikowe,10,64.0,blok,,wtorny,do_zamieszkania
1822,450000.0,1,6.0,3,miejskie,drewniane,3,82.0,kamienica,,wtorny,do_zamieszkania
1823,372000.0,1,10.0,4,inne,,4,70.0,blok,,wtorny,do_zamieszkania
1824,349000.0,1,3.0,2,,plastikowe,,44.0,apartamentowiec,2018.0,wtorny,
1825,335000.0,1,13.0,4,miejskie,drewniane,2,73.7,blok,1974.0,wtorny,
1826,499000.0,1,2.0,3,,plastikowe,1,74.43,apartamentowiec,,wtorny,do_zamieszkania
1827,400000.0,1,4.0,3,,,3,112.49,kamienica,,wtorny,
1828,256414.0,1,10.0,3,miejskie,,1,48.38,blok,,wtorny,do_wykonczenia
1829,273831.0,1,4.0,1,miejskie,,1,28.23,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1830,308358.0,1,4.0,2,miejskie,,2,41.67,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1831,356570.0,1,5.0,3,miejskie,,1,49.87,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1832,300118.0,1,5.0,2,miejskie,,5,30.94,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1833,616704.0,1,4.0,4,,,4,96.36,apartamentowiec,,wtorny,do_wykonczenia
1834,285000.0,0,7.0,4,miejskie,plastikowe,6,75.0,blok,,wtorny,
1835,355000.0,1,4.0,3,miejskie,plastikowe,1,51.0,blok,2019.0,wtorny,do_zamieszkania
1836,277500.0,1,5.0,2,miejskie,plastikowe,parter,51.5,apartamentowiec,,pierwotny,
1837,306833.0,1,5.0,2,miejskie,,parter,52.0,blok,2019.0,wtorny,do_wykonczenia
1838,270000.0,1,3.0,3,,,2,51.0,,,wtorny,
1839,258500.0,1,5.0,2,miejskie,plastikowe,2,46.61,,,pierwotny,
1840,231000.0,1,,3,,,parter,50.0,,,wtorny,
1841,300884.0,1,8.0,2,miejskie,,2,40.66,apartamentowiec,2019.0,pierwotny,
1842,660000.0,0,2.0,4,miejskie,plastikowe,parter,96.3,apartamentowiec,2003.0,wtorny,do_zamieszkania
1843,275000.0,1,10.0,3,inne,plastikowe,parter,56.0,blok,,wtorny,do_zamieszkania
1844,899000.0,1,4.0,2,miejskie,plastikowe,4,133.0,apartamentowiec,2009.0,wtorny,do_zamieszkania
1845,384884.0,1,8.0,3,miejskie,,1,53.83,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1846,369300.0,1,7.0,2,miejskie,aluminiowe,2,36.93,apartamentowiec,2021.0,pierwotny,do_wykonczenia
1847,700000.0,1,3.0,3,,plastikowe,parter,71.0,apartamentowiec,2005.0,wtorny,do_zamieszkania
1848,269000.0,1,4.0,2,miejskie,plastikowe,4,54.3,blok,1960.0,wtorny,
1849,421440.0,1,5.0,3,miejskie,,2,70.24,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1850,250000.0,0,5.0,3,miejskie,plastikowe,5,63.98,,,wtorny,do_zamieszkania
1851,211987.0,1,10.0,2,miejskie,,6,36.05,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1852,225000.0,0,8.0,2,miejskie,plastikowe,7,48.65,blok,,wtorny,
1853,530000.0,1,4.0,4,miejskie,plastikowe,3,95.0,apartamentowiec,2010.0,wtorny,do_zamieszkania
1854,338728.0,1,7.0,1,,,4,32.81,,2021.0,pierwotny,
1855,269000.0,0,10.0,3,miejskie,plastikowe,8,53.0,,1975.0,wtorny,
1856,334278.0,1,7.0,2,,,2,34.11,apartamentowiec,2020.0,wtorny,do_wykonczenia
1857,250000.0,1,4.0,3,,,2,64.0,,1980.0,wtorny,
1858,420825.0,1,7.0,1,,,4,40.75,,2021.0,pierwotny,
1859,380648.0,1,7.0,1,,,5,35.94,,2021.0,pierwotny,
1860,328522.0,1,7.0,1,,,7,29.63,,2021.0,pierwotny,
1861,370478.0,1,7.0,1,,,5,34.46,,2021.0,pierwotny,
1862,404528.0,1,7.0,2,,,6,36.93,,2021.0,pierwotny,
1863,553640.0,1,7.0,3,,,6,55.96,,2021.0,pierwotny,
1864,458688.0,1,7.0,2,,,5,49.84,,2021.0,pierwotny,
1865,210000.0,1,13.0,2,miejskie,plastikowe,parter,48.0,,,wtorny,
1866,270000.0,1,11.0,1,miejskie,plastikowe,5,30.0,apartamentowiec,,wtorny,do_zamieszkania
1867,270000.0,1,3.0,3,elektryczne,plastikowe,3,45.0,kamienica,,wtorny,do_zamieszkania
1868,270000.0,1,3.0,3,elektryczne,plastikowe,2,51.0,kamienica,,wtorny,do_zamieszkania
1869,290136.0,1,4.0,2,miejskie,plastikowe,1,51.81,dom_wolnostojacy,,pierwotny,do_wykonczenia
1870,146100.0,1,5.0,1,,,5,139.07,kamienica,1911.0,pierwotny,do_remontu
1871,461156.0,1,4.0,3,miejskie,plastikowe,parter,71.51,dom_wolnostojacy,,pierwotny,do_wykonczenia
1872,410000.0,1,3.0,3,kotlownia,plastikowe,2,91.0,blok,2002.0,wtorny,do_zamieszkania
1873,324938.0,1,5.0,3,miejskie,plastikowe,2,51.99,blok,2019.0,pierwotny,do_wykonczenia
1874,358350.0,1,5.0,4,miejskie,plastikowe,2,54.71,blok,2019.0,pierwotny,do_wykonczenia
1875,550000.0,1,3.0,4,,plastikowe,1,78.6,apartamentowiec,,wtorny,do_zamieszkania
1876,665000.0,1,4.0,3,,,1,80.0,,,wtorny,
1877,700000.0,1,,7,,,,240.0,,,pierwotny,do_wykonczenia
1878,319000.0,1,3.0,2,miejskie,plastikowe,2,58.67,blok,,wtorny,do_remontu
1879,511376.0,1,4.0,4,,plastikowe,1,82.48,apartamentowiec,,pierwotny,
1880,777000.0,1,5.0,3,,drewniane,4,120.89,kamienica,,wtorny,do_zamieszkania
1881,308500.0,1,5.0,2,,plastikowe,1,48.26,apartamentowiec,,pierwotny,
1882,795000.0,1,3.0,5,,plastikowe,2,149.84,kamienica,,wtorny,do_zamieszkania
1883,332000.0,1,16.0,2,,,,56.44,apartamentowiec,,pierwotny,
1884,369999.0,1,4.0,4,miejskie,plastikowe,1,71.0,blok,,wtorny,do_zamieszkania
1885,499950.0,1,5.0,4,,,1,90.9,,,pierwotny,
1886,285000.0,1,5.0,1,miejskie,plastikowe,5,30.0,apartamentowiec,,wtorny,do_zamieszkania
1887,635290.0,1,1.0,4,gazowe,plastikowe,parter,106.0,szeregowiec,2018.0,pierwotny,do_wykonczenia
1888,297999.0,1,5.0,2,,,parter,50.94,,,pierwotny,
1889,248000.0,1,4.0,4,miejskie,,1,59.4,blok,1976.0,wtorny,do_remontu
1890,129000.0,1,2.0,1,miejskie,plastikowe,2,41.0,blok,,wtorny,do_zamieszkania
1891,750000.0,1,5.0,3,miejskie,,2,87.0,blok,1960.0,wtorny,do_zamieszkania
1892,370845.0,1,2.0,4,,,parter,82.41,,,pierwotny,
1893,394573.0,1,4.0,2,miejskie,plastikowe,parter,53.72,apartamentowiec,2016.0,pierwotny,do_wykonczenia
1894,370000.0,1,2.0,2,,,parter,52.0,apartamentowiec,,wtorny,
1895,1200000.0,1,2.0,3,,,parter,99.0,,,wtorny,
1896,393344.0,1,5.0,3,,,1,70.24,,,pierwotny,
1897,600000.0,1,4.0,5,,drewniane,3,115.53,,2008.0,wtorny,
1898,635290.0,1,1.0,4,,,parter,150.0,szeregowiec,,pierwotny,
1899,515000.0,1,11.0,3,miejskie,plastikowe,7,70.0,apartamentowiec,,wtorny,do_zamieszkania
1900,190000.0,0,3.0,2,,plastikowe,2,38.0,blok,,wtorny,do_remontu
1901,285000.0,1,6.0,2,miejskie,plastikowe,2,45.0,apartamentowiec,2018.0,wtorny,do_wykonczenia
1902,850000.0,0,1.0,3,miejskie,,parter,118.0,apartamentowiec,1990.0,wtorny,
1903,850000.0,1,1.0,3,miejskie,,parter,117.0,apartamentowiec,,wtorny,
1904,850000.0,1,1.0,3,miejskie,plastikowe,parter,117.0,apartamentowiec,1990.0,wtorny,do_zamieszkania
1905,649000.0,1,2.0,7,inne,drewniane,2,232.17,kamienica,,wtorny,do_zamieszkania
1906,850000.0,1,2.0,3,miejskie,,parter,117.0,apartamentowiec,,wtorny,do_zamieszkania
1907,353233.0,1,5.0,4,inne,plastikowe,parter,59.87,apartamentowiec,2019.0,pierwotny,do_zamieszkania
1908,119000.0,1,2.0,2,inne,drewniane,1,52.0,dom_wolnostojacy,,wtorny,do_remontu
1909,269000.0,0,10.0,3,miejskie,plastikowe,5,55.77,blok,1975.0,wtorny,do_zamieszkania
1910,281460.0,1,5.0,2,miejskie,plastikowe,parter,46.91,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1911,328000.0,1,5.0,3,inne,plastikowe,parter,52.71,apartamentowiec,2019.0,pierwotny,do_zamieszkania
1912,310734.0,1,5.0,2,miejskie,plastikowe,2,50.94,apartamentowiec,,pierwotny,do_wykonczenia
1913,218000.0,1,3.0,3,miejskie,,2,53.0,blok,1967.0,wtorny,do_remontu
1914,450000.0,1,,4,,,parter,104.0,,,wtorny,
1915,185828.0,1,3.0,1,miejskie,plastikowe,1,21.3,kamienica,2018.0,pierwotny,
1916,277588.0,1,4.0,2,miejskie,plastikowe,1,47.86,apartamentowiec,,pierwotny,do_wykonczenia
1917,540000.0,1,4.0,7,miejskie,drewniane,1,135.0,,,wtorny,do_remontu
1918,699000.0,1,5.0,8,miejskie,drewniane,3,200.0,kamienica,1920.0,wtorny,do_remontu
1919,360000.0,1,4.0,2,gazowe,plastikowe,1,52.0,apartamentowiec,2007.0,wtorny,do_zamieszkania
1920,169000.0,1,9.0,1,miejskie,plastikowe,7,30.0,blok,1966.0,wtorny,do_zamieszkania
1921,264000.0,1,5.0,1,miejskie,,1,46.0,apartamentowiec,,pierwotny,
1922,699000.0,1,5.0,8,miejskie,drewniane,3,200.0,kamienica,1920.0,wtorny,do_remontu
1923,115000.0,1,3.0,2,gazowe,drewniane,1,54.0,,,wtorny,do_remontu
1924,115000.0,1,3.0,2,gazowe,drewniane,1,54.0,,,wtorny,do_remontu
1925,1200000.0,1,3.0,5,,,2,172.0,,1937.0,wtorny,
1926,700000.0,1,10.0,2,miejskie,plastikowe,2,70.0,apartamentowiec,2014.0,wtorny,
1927,390000.0,1,2.0,3,gazowe,drewniane,2,76.9,szeregowiec,,wtorny,do_zamieszkania
1928,241360.0,1,6.0,2,,,5,43.1,blok,2020.0,pierwotny,
1929,264000.0,1,5.0,2,miejskie,,1,46.0,apartamentowiec,,pierwotny,
1930,699000.0,1,5.0,8,miejskie,drewniane,3,200.0,kamienica,1920.0,wtorny,do_remontu
1931,598772.0,1,4.0,3,miejskie,plastikowe,3,111.92,apartamentowiec,2013.0,wtorny,do_wykonczenia
1932,508641.0,1,4.0,4,miejskie,plastikowe,parter,95.97,apartamentowiec,2013.0,wtorny,do_wykonczenia
1933,637855.0,1,4.0,3,miejskie,plastikowe,parter,120.35,apartamentowiec,2013.0,wtorny,do_wykonczenia
1934,638650.0,1,4.0,3,miejskie,plastikowe,parter,120.5,apartamentowiec,2013.0,wtorny,do_wykonczenia
1935,393478.0,1,4.0,3,,plastikowe,parter,70.09,apartamentowiec,,pierwotny,do_wykonczenia
1936,717368.0,1,4.0,5,miejskie,plastikowe,parter,126.52,apartamentowiec,2013.0,wtorny,do_wykonczenia
1937,600000.0,0,4.0,4,elektryczne,plastikowe,2,106.0,blok,1998.0,wtorny,do_zamieszkania
1938,760000.0,1,5.0,4,miejskie,plastikowe,1,93.0,apartamentowiec,,wtorny,
1939,281460.0,1,5.0,2,miejskie,plastikowe,parter,46.91,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1940,298913.0,1,4.0,2,,plastikowe,parter,53.75,apartamentowiec,,pierwotny,do_wykonczenia
1941,209600.0,1,4.0,1,,,3,33.97,apartamentowiec,,pierwotny,do_wykonczenia
1942,390000.0,1,15.0,2,miejskie,plastikowe,&gt;_10,45.0,,,wtorny,
1943,310734.0,1,5.0,2,miejskie,plastikowe,2,50.94,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1944,449000.0,1,4.0,3,,,3,125.0,,,wtorny,do_zamieszkania
1945,536664.0,1,4.0,4,miejskie,plastikowe,parter,90.96,blok,2019.0,pierwotny,do_wykonczenia
1946,625000.0,1,2.0,4,gazowe,drewniane,parter,116.0,apartamentowiec,1993.0,wtorny,
1947,283800.0,1,2.0,2,,plastikowe,2,51.6,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1948,509936.0,1,4.0,4,miejskie,plastikowe,2,91.06,blok,2019.0,pierwotny,do_wykonczenia
1949,615000.0,1,1.0,3,gazowe,plastikowe,parter,106.0,apartamentowiec,2010.0,wtorny,
1950,461156.0,1,4.0,3,miejskie,plastikowe,3,71.51,blok,2019.0,pierwotny,do_wykonczenia
1951,1517340.0,1,4.0,4,,plastikowe,4,137.94,apartamentowiec,,wtorny,do_wykonczenia
1952,330000.0,1,2.0,7,gazowe,plastikowe,parter,127.0,,,wtorny,
1953,409500.0,1,1.0,3,gazowe,plastikowe,1,63.0,apartamentowiec,,wtorny,
1954,1499000.0,1,4.0,3,miejskie,drewniane,2,115.0,kamienica,,wtorny,do_zamieszkania
1955,416568.0,1,4.0,3,miejskie,plastikowe,1,61.22,blok,2019.0,pierwotny,do_wykonczenia
1956,599000.0,1,10.0,5,miejskie,plastikowe,parter,128.0,blok,,wtorny,do_zamieszkania
