,cena,cena_za_od,czynsz,dostepne_od,forma_wlasnosci,liczba_kondygnacji,liczba_pieter,liczba_pokoi,material_budynku,metraz_do,metraz_od,ogrzewanie,okna,pietro,powierzchnia,rodzaj_zabudowy,rok_budowy,rynek,stan_inwestycji,stan_wykonczenia,typ_oferowanych_nieruchomosci,url
1240,342849.0,,,,pelna_wlasnosc,,8,2,,,,miejskie,plastikowe,parter,46.02,apartamentowiec,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/z-tarasem-i-wlasnym-ogrodkiem-blisko-centrum-ID3Q03V.html#5222ca69c0
1241,265000.0,,470.0,,pelna_wlasnosc,,4,2,cegla,,,elektryczne,drewniane,parter,51.0,kamienica,1910,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/w-scislym-centrum-idealne-dla-inwestora-ID3NKY4.html#5222ca69c0
1242,650000.0,,,,pelna_wlasnosc,,1,3,,,,inne,,1,105.0,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/rezydencja-podlesie-apartament-z-tarasem-105-m2-ID3NcJq.html#5222ca69c0
1243,257040.0,,,,,,3,2,,,,,,parter,53.55,,,wtorny,,,,https://www.otodom.pl/oferta/ostatnie-w-promocyjnej-cenie-4800zl-1m2-ID3Qi52.html#5222ca69c0
1244,139999.0,,,,,,3,3,cegla,,,inne,plastikowe,2,47.0,kamienica,,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/katowice-szopienice-ul-wypoczynkowa-ID3Qcgo.html#5222ca69c0
1245,258500.0,,,,pelna_wlasnosc,,5,2,,,,miejskie,plastikowe,2,46.61,,,pierwotny,,,,https://www.otodom.pl/oferta/park-slaki-2pok-kameralny-budynek-0-prowizji-ID3QrMs.html#5222ca69c0
1246,295000.0,,,,pelna_wlasnosc,,2,2,,,,,,2,40.0,,,wtorny,,,,https://www.otodom.pl/oferta/mieszkanie-40-m-katowice-ID3Qr96.html#5222ca69c0
1247,337500.0,,,,pelna_wlasnosc,,5,3,,,,miejskie,plastikowe,1,62.6,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/3pok-urokliwa-okolica-przy-parku-slaskim-sprawdz-ID3QrMA.html#5222ca69c0
1248,1150000.0,,725.0,,pelna_wlasnosc,,4,4,cegla,,,miejskie,plastikowe,4,127.0,apartamentowiec,2008,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/mieszkanie-na-sprzedaz-na-debowych-tarasach-ID3Qs0c.html#5222ca69c0
1249,394200.0,,,,pelna_wlasnosc,,5,3,,,,miejskie,plastikowe,parter,72.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/3pok-z-ogrodem-oraz-tarasempark-slaskibezposrednio-ID3QrMo.html#5222ca69c0
1250,283000.0,,,,pelna_wlasnosc,,5,2,,,,miejskie,,1,50.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/apartament-przy-parku-gotowy-na-juz-okazja-ID3Qt6E.html#5222ca69c0
1251,283000.0,,,,pelna_wlasnosc,,5,2,,,,miejskie,,1,50.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/apartament-przy-parku-gotowy-na-juz-okazja-ID3Qt6I.html#5222ca69c0
1252,277500.0,,,,pelna_wlasnosc,,5,2,,,,miejskie,plastikowe,parter,51.42,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/2pok-z-ogrodem-przy-parku-slaskimgotowe-w-tym-roku-ID3QrMv.html#5222ca69c0
1253,129000.0,,300.0,,pelna_wlasnosc,,1,2,cegla,,,elektryczne,drewniane,1,52.0,kamienica,1955,wtorny,,do_remontu,,https://www.otodom.pl/oferta/m-3-katowice-brynow-ID3QBhS.html#5222ca69c0
1254,259000.0,,,,pelna_wlasnosc,,5,2,,,,miejskie,,1,46.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/jedyny-taki-apartament-przy-parku-slaskim-bez-pcc-ID3Qt6A.html#5222ca69c0
1255,573760.0,,,,pelna_wlasnosc,,2,4,,,,miejskie,,parter,89.0,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/apartamenty-z-tarasem-i-ogrodem-katowice-brynow-ID3QBSg.html#5222ca69c0
1256,295000.0,,300.0,,pelna_wlasnosc,,2,2,pustak,,,miejskie,plastikowe,2,43.0,apartamentowiec,2012,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/komfortowe-m-3-katowice-os-bazantowo-ID3QADa.html#5222ca69c0
1257,275000.0,,450.0,,pelna_wlasnosc,,3,2,,,,miejskie,plastikowe,parter,52.0,blok,1973,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/ladne-m-3-katowice-ligota-panewniki-ID3QASg.html#5222ca69c0
1258,655000.0,,,,pelna_wlasnosc,,12,3,,,,miejskie,plastikowe,2,81.0,apartamentowiec,2015,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/mieszkanie-3-pokoje-81m2-katowice-tysiaclecie-ID3QvkA.html#5222ca69c0
1259,258500.0,,,,pelna_wlasnosc,,5,2,,,,miejskie,plastikowe,2,46.61,,,pierwotny,,,,https://www.otodom.pl/oferta/park-slaki-2pok-kameralny-budynek-0-prowizji-ID3QJG0.html#5222ca69c0
1260,246000.0,,,,pelna_wlasnosc,,,4,,,,miejskie,,3,40.0,,,pierwotny,,,,https://www.otodom.pl/oferta/jedyny-taki-apartament-przy-stawie-biuro-sprzedazy-ID3QJFV.html#5222ca69c0
1261,222900.0,,,,pelna_wlasnosc,,,4,,,,miejskie,,3,35.0,,,wtorny,,,,https://www.otodom.pl/oferta/znakomita-okazja-dla-inwestora-apart-z-widokiem-ID3QJFe.html#5222ca69c0
1262,499500.0,,,,pelna_wlasnosc,,5,4,,,,miejskie,plastikowe,3,91.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/4pok-z-naroznym-tarasem-przy-parku-slaskim-okazja-ID3QJG8.html#5222ca69c0
1263,699000.0,,600.0,,pelna_wlasnosc,,5,8,inne,,,miejskie,drewniane,3,200.0,kamienica,1920,wtorny,,do_remontu,,https://www.otodom.pl/oferta/3-maja-centrum-jedyny-takie-mieszkanie-ID3QJGc.html#5222ca69c0
1264,394200.0,,,,pelna_wlasnosc,,5,3,,,,miejskie,plastikowe,parter,72.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/3pok-z-ogrodem-oraz-tarasempark-slaskibezposrednio-ID3QJG4.html#5222ca69c0
1265,780000.0,,,,,,16,5,,,,miejskie,,&gt;_10,104.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/taras-133m2-na-dachu-5pok-16-pietro-promocja-ID3QJGE.html#5222ca69c0
1266,540000.0,,,,pelna_wlasnosc,,4,7,inne,,,miejskie,drewniane,1,135.0,,,wtorny,,do_remontu,,https://www.otodom.pl/oferta/7pok-na-placu-andrzeja-idealne-pod-inwestycje-ID3QJGg.html#5222ca69c0
1267,246000.0,,,,pelna_wlasnosc,,,4,,,,miejskie,,3,40.0,,,pierwotny,,,,https://www.otodom.pl/oferta/nowy-apartamentowiec-na-tysiacleciu-okazja-ID3QJGv.html#5222ca69c0
1268,240000.0,,,,spoldzielcze_wl._z_kw,,4,4,,,,miejskie,plastikowe,1,60.0,blok,1976,wtorny,,do_wykonczenia,,https://www.otodom.pl/oferta/mieszkanie-60m2-4-pokoje-katowice-piotrowice-ID3QXvA.html#5222ca69c0
1269,789000.0,,,,pelna_wlasnosc,,4,5,cegla,,,gazowe,plastikowe,1,150.0,kamienica,1901,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/przestronne-mieszkanie-w-samym-sercu-katowic-ID3QVDe.html#5222ca69c0
1270,700000.0,,1180.0,,pelna_wlasnosc,,4,4,cegla,,,miejskie,,2,197.0,kamienica,,wtorny,,do_remontu,,https://www.otodom.pl/oferta/mieszkanie-do-remontu-w-centrum-katowic-ID3R0Og.html#5222ca69c0
1271,649000.0,,1000.0,,pelna_wlasnosc,,4,4,cegla,,,miejskie,plastikowe,2,142.0,kamienica,1905,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/stylowe-jasne-i-przestronne-wewnetrzny-parking-ID3EMw2.html#5222ca69c0
1272,299000.0,,190.0,,,,3,4,cegla,,,,plastikowe,parter,71.0,blok,,wtorny,,do_remontu,,https://www.otodom.pl/oferta/mieszkanie-71-m-katowice-ID3QWsc.html#5222ca69c0
1273,284550.0,,,,,,3,2,,,,,,3,56.91,,,pierwotny,,,,https://www.otodom.pl/oferta/3-pietro-z-ladnym-widokiem-ostatnie-ID3R1xG.html#5222ca69c0
1274,264069.0,,,,pelna_wlasnosc,,2,2,pustak,,,,,2,45.14,blok,,pierwotny,,,,https://www.otodom.pl/oferta/nowe-mieszkanie-w-katowicach-2-pokoje-45m2-ID3Rc1m.html#5222ca69c0
1275,525028.0,,,,pelna_wlasnosc,,2,4,pustak,,,,,1,88.24,blok,,pierwotny,,,,https://www.otodom.pl/oferta/4-pokojowy-apartament-z-3-lazienkami-i-garderoba-ID3Rc0s.html#5222ca69c0
1276,377430.0,,,,pelna_wlasnosc,,2,4,pustak,,,,,parter,65.64,blok,,pierwotny,,,,https://www.otodom.pl/oferta/4-pokojowe-mieszkanie-z-wlasnym-ogrodkiem-ID3Rc0g.html#5222ca69c0
1277,176180.0,,,,pelna_wlasnosc,,5,1,inne,,,miejskie,,parter,30.64,apartamentowiec,2019,pierwotny,,,,https://www.otodom.pl/oferta/kawalerka-tuz-przy-parku-slaskim-ID3Rfrq.html#5222ca69c0
1278,333000.0,,490.0,,pelna_wlasnosc,,4,3,cegla,,,,,3,74.26,kamienica,1893,wtorny,,do_remontu,,https://www.otodom.pl/oferta/mieszkanie-z-potencjalem-inwestycyjnym-w-centrum-m-ID3RbCs.html#5222ca69c0
1279,165000.0,,150.0,,pelna_wlasnosc,,3,2,cegla,,,elektryczne,plastikowe,2,35.0,kamienica,1936,wtorny,,do_remontu,,https://www.otodom.pl/oferta/katowice-centrum-dwa-pokoje-po-generalnym-ID3Ro7e.html#5222ca69c0
1280,328438.0,,,,pelna_wlasnosc,,5,3,inne,,,miejskie,,3,52.55,apartamentowiec,2019,pierwotny,,,,https://www.otodom.pl/oferta/0-prowizji-apartament-przy-parku-slaskim-ID3Rfru.html#5222ca69c0
1281,445000.0,,,,pelna_wlasnosc,,7,2,,,,,,5,90.0,,,wtorny,,,,https://www.otodom.pl/oferta/mieszkanie-90-m-katowice-ID3RfTO.html#5222ca69c0
1282,258500.0,,,,pelna_wlasnosc,,5,2,,,,miejskie,plastikowe,2,46.61,,,pierwotny,,,,https://www.otodom.pl/oferta/park-slaki-2pok-kameralny-budynek-0-prowizji-ID3RqFq.html#5b36ff974f
1283,346042.0,,,,,,,3,,,,miejskie,plastikowe,1,47.73,apartamentowiec,2020,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/mieszkanie-47-73-m-katowice-ID3RiWS.html#5222ca69c0
1284,222360.0,,,,pelna_wlasnosc,,10,1,,,,miejskie,plastikowe,5,34.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/os-tysiaclecia-kawalerka-przy-parku-slaskim-okazja-ID3RqS4.html#5b36ff974f
1285,443450.0,,,,,,10,4,,,,miejskie,,10,70.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/4pok-przy-parku-slaskim-swietny-uklad-sprawdz-ID3RqSc.html#5b36ff974f
1286,660000.0,,1050.0,,pelna_wlasnosc,,2,4,,,,miejskie,plastikowe,parter,96.3,apartamentowiec,,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/katowice-zgrzebnioka-komfortowy-apartament-96m-ID3Rlzy.html#5222ca69c0
1287,280350.0,,,,pelna_wlasnosc,,,2,inne,,,miejskie,plastikowe,3,45.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/2pok-biuro-sprzedazy-duzy-balkon-os-tysiaclecia-ID3RqSk.html#5b36ff974f
1288,540000.0,,,,pelna_wlasnosc,,4,7,inne,,,miejskie,drewniane,1,135.0,,,wtorny,,do_remontu,,https://www.otodom.pl/oferta/7pok-na-placu-andrzeja-idealne-pod-inwestycje-ID3RqSE.html#5b36ff974f
1289,699000.0,,600.0,,pelna_wlasnosc,,5,8,inne,,,miejskie,drewniane,3,200.0,kamienica,1920,wtorny,,do_remontu,,https://www.otodom.pl/oferta/3-maja-centrum-jedyny-takie-mieszkanie-ID3RqSM.html#5b36ff974f
1290,780000.0,,,,,,16,5,,,,miejskie,,&gt;_10,104.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/taras-133m2-na-dachu-5pok-16-pietro-promocja-ID3RqRV.html#5b36ff974f
1291,234368.0,,,,,,10,2,,,,miejskie,plastikowe,7,36.62,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3RsPa.html#5b36ff974f
1292,237504.0,,,,,,10,2,,,,miejskie,plastikowe,7,37.11,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3RsPe.html#5b36ff974f
1293,394200.0,,,,pelna_wlasnosc,,5,3,,,,miejskie,plastikowe,parter,72.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/3pok-z-ogrodem-oraz-tarasempark-slaskibezposrednio-ID3RqSA.html#5b36ff974f
1294,231680.0,,,,,,10,2,,,,miejskie,plastikowe,7,36.2,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3RsPu.html#5b36ff974f
1295,499500.0,,,,pelna_wlasnosc,,5,4,,,,miejskie,plastikowe,3,91.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/4pok-z-naroznym-tarasem-przy-parku-slaskim-okazja-ID3RqSs.html#5b36ff974f
1296,287274.0,,,,,,10,3,,,,miejskie,plastikowe,7,49.53,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3RsRS.html#5b36ff974f
1297,294640.0,,,,,,10,3,,,,miejskie,plastikowe,7,50.8,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3RsS8.html#5b36ff974f
1298,252160.0,,,,,,10,2,,,,miejskie,plastikowe,7,39.4,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3RsSo.html#5b36ff974f
1299,258448.0,,,,,,10,3,,,,miejskie,plastikowe,7,44.56,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3RsS0.html#5b36ff974f
1300,344512.0,,,,,,10,3,,,,miejskie,plastikowe,7,53.83,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3RsSk.html#5b36ff974f
1301,248128.0,,,,,,10,2,,,,miejskie,plastikowe,7,38.77,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3RsTS.html#5b36ff974f
1302,303514.0,,,,,,10,3,,,,miejskie,plastikowe,7,52.33,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3RsSc.html#5b36ff974f
1303,191000.0,,,,,,4,1,,,,miejskie,plastikowe,1,30.3,apartamentowiec,2018,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/kawalerka-na-osiedlu-ptasim-w-katowicach-brynowie-ID3RtJS.html#5b36ff974f
1304,243788.0,,,,,,10,2,,,,miejskie,plastikowe,7,41.32,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3RsU8.html#5b36ff974f
1305,460000.0,,,,,,4,3,,,,,plastikowe,parter,69.49,apartamentowiec,2018,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowe-ptasie-katowice-apartament-z-loggia-ID3RtNi.html#5b36ff974f
1306,560000.0,,,,,,4,4,,,,miejskie,plastikowe,2,82.28,apartamentowiec,2018,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/osiedle-ptasie-katowice-apartament-loggia-ID3RtMo.html#5b36ff974f
1307,966000.0,,,,,,4,5,,,,miejskie,plastikowe,3,136.49,apartamentowiec,2018,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/apartament-z-loggia-i-tarasem-na-osiedlu-ptasim-ID3RtHG.html#5b36ff974f
1308,229952.0,,,,,,10,2,,,,miejskie,plastikowe,7,35.93,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3RsU0.html#5b36ff974f
1309,392148.0,,,,,,5,4,,,,miejskie,plastikowe,2,59.87,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3RuzV.html#5b36ff974f
1310,251444.0,,,,,,5,2,,,,miejskie,plastikowe,2,34.21,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3Ruxe.html#5b36ff974f
1311,270301.0,,,,,,5,2,,,,miejskie,plastikowe,2,39.46,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3Ruxi.html#5b36ff974f
1312,333121.0,,,,,,5,3,,,,miejskie,plastikowe,2,52.46,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3RuzG.html#5b36ff974f
1313,275698.0,,,,,,5,2,,,,miejskie,plastikowe,2,37.51,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3RuA8.html#5b36ff974f
1314,250573.0,,,,,,5,2,,,,miejskie,plastikowe,2,36.58,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3Ruzm.html#5b36ff974f
1315,257354.0,,,,,,5,2,,,,miejskie,plastikowe,2,37.57,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3RuzC.html#5b36ff974f
1316,268863.0,,,,,,5,2,,,,miejskie,plastikowe,2,36.58,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3RuAc.html#5b36ff974f
1317,222900.0,,,,pelna_wlasnosc,,,4,,,,miejskie,,3,35.0,,,wtorny,,,,https://www.otodom.pl/oferta/znakomita-okazja-dla-inwestora-apart-z-widokiem-ID3Rw4Y.html#5b36ff974f
1318,283000.0,,,,pelna_wlasnosc,,5,2,,,,miejskie,,1,50.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/luksus-przy-parku-slaskim-biuro-sprzedazy-okazja-ID3Rw4A.html#5b36ff974f
1319,279000.0,,,,pelna_wlasnosc,,,4,,,,miejskie,,4,45.1,,,pierwotny,,,,https://www.otodom.pl/oferta/ostania-szansa-na-zakup-mieszkania-dla-inwestorow-ID3Rw56.html#5b36ff974f
1320,219000.0,,,,pelna_wlasnosc,,,4,,,,miejskie,,3,33.0,,,pierwotny,,,,https://www.otodom.pl/oferta/ostatnia-szansa-na-zakup-kawalerki-biuro-sprzedazy-ID3Rw4U.html#5b36ff974f
1321,299000.0,,,,pelna_wlasnosc,,,3,,,,gazowe,plastikowe,parter,64.1,szeregowiec,,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/nowe-budownictwo-kupujacy-nie-placi-prowizji-ID3RynC.html#5b36ff974f
1322,283000.0,,,,pelna_wlasnosc,,5,2,,,,miejskie,,1,50.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/apartament-przy-parku-gotowy-na-juz-okazja-ID3Rw5a.html#5b36ff974f
1323,280000.0,,,,pelna_wlasnosc,,,4,,,,miejskie,,3,45.1,,,pierwotny,,,,https://www.otodom.pl/oferta/jedyny-taki-apartament-marzen-nowe-tysiaclecia-ID3Rw5i.html#5b36ff974f
1324,300000.0,,,,,,3,2,,,,gazowe,plastikowe,2,56.0,apartamentowiec,2011,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/mieszkanie-56-m-katowice-ID3RCIs.html#5b36ff974f
1325,222360.0,,,,pelna_wlasnosc,,10,1,,,,miejskie,plastikowe,5,34.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/os-tysiaclecia-kawalerka-przy-parku-slaskim-okazja-ID3RCDe.html#5b36ff974f
1326,259000.0,,,,pelna_wlasnosc,,5,2,,,,miejskie,,1,46.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/jedyny-taki-apartament-przy-parku-slaskim-bez-pcc-ID3Rw5e.html#5b36ff974f
1327,394200.0,,,,pelna_wlasnosc,,5,3,,,,miejskie,plastikowe,parter,72.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/3pok-z-ogrodem-oraz-tarasempark-slaskibezposrednio-ID3RCDa.html#5b36ff974f
1328,280350.0,,,,pelna_wlasnosc,,,2,inne,,,miejskie,plastikowe,3,45.0,apartamentowiec,,wtorny,,,,https://www.otodom.pl/oferta/2pok-biuro-sprzedazy-duzy-balkon-os-tysiaclecia-ID3RCDi.html#5b36ff974f
1329,222360.0,,,,pelna_wlasnosc,,10,1,,,,miejskie,plastikowe,5,34.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/os-tysiaclecia-kawalerka-przy-parku-slaskim-okazja-ID3RO8s.html#5b36ff974f
1330,350000.0,,,,pelna_wlasnosc,,2,3,cegla,,,gazowe,plastikowe,parter,60.2,apartamentowiec,2019,wtorny,,do_wykonczenia,,https://www.otodom.pl/oferta/baltycka-nowe-osiedle-juz-gotowe-z-ogrodkiem-ID3RO0o.html#5b36ff974f
1331,258500.0,,,,pelna_wlasnosc,,5,2,,,,miejskie,plastikowe,2,46.61,,,pierwotny,,,,https://www.otodom.pl/oferta/park-slaki-2pok-kameralny-budynek-0-prowizji-ID3RCD6.html#5b36ff974f
1332,394200.0,,,,pelna_wlasnosc,,5,3,,,,miejskie,plastikowe,parter,72.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/3pok-z-ogrodem-oraz-tarasempark-slaskibezposrednio-ID3RO8I.html#5b36ff974f
1333,247352.0,,,,pelna_wlasnosc,,10,3,,,,,,5,50.48,,,pierwotny,,,,https://www.otodom.pl/oferta/mieszkanie-50-48-m-katowice-ID3RO24.html#5b36ff974f
1334,280350.0,,,,pelna_wlasnosc,,,2,inne,,,miejskie,plastikowe,3,45.0,apartamentowiec,,wtorny,,,,https://www.otodom.pl/oferta/2pok-biuro-sprzedazy-duzy-balkon-os-tysiaclecia-ID3RO8v.html#5b36ff974f
1335,780000.0,,,,,,16,5,,,,miejskie,,&gt;_10,104.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/taras-133m2-na-dachu-5pok-16-pietro-promocja-ID3RO8A.html#5b36ff974f
1336,540000.0,,,,pelna_wlasnosc,,4,7,inne,,,miejskie,drewniane,1,135.0,,,wtorny,,do_remontu,,https://www.otodom.pl/oferta/7pok-na-placu-andrzeja-idealne-pod-inwestycje-ID3RO8U.html#5b36ff974f
1337,280350.0,,,,pelna_wlasnosc,,,2,inne,,,miejskie,plastikowe,3,45.0,apartamentowiec,,wtorny,,,,https://www.otodom.pl/oferta/2pok-biuro-sprzedazy-duzy-balkon-os-tysiaclecia-ID3RPKs.html#5d3019e022
1338,699000.0,,600.0,,pelna_wlasnosc,,5,8,inne,,,miejskie,drewniane,3,200.0,kamienica,1920,wtorny,,do_remontu,,https://www.otodom.pl/oferta/3-maja-centrum-jedyny-takie-mieszkanie-ID3RO8Q.html#5b36ff974f
1339,222360.0,,,,pelna_wlasnosc,,10,1,,,,miejskie,plastikowe,5,34.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/os-tysiaclecia-kawalerka-przy-parku-slaskim-okazja-ID3RPKv.html#5d3019e022
1340,258500.0,,,,pelna_wlasnosc,,5,2,,,,miejskie,plastikowe,2,46.61,,,pierwotny,,,,https://www.otodom.pl/oferta/park-slaki-2pok-kameralny-budynek-0-prowizji-ID3RO8E.html#5b36ff974f
1341,780000.0,,,,,,16,5,,,,miejskie,,&gt;_10,104.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/taras-133m2-na-dachu-5pok-16-pietro-promocja-ID3RPKA.html#5d3019e022
1342,399000.0,,,,pelna_wlasnosc,,2,3,cegla,,,gazowe,drewniane,1,71.0,szeregowiec,2013,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/apartament-w-dolinie-konwaliowej-ID3PDXy.html#5b36ff974f
1343,394200.0,,,,pelna_wlasnosc,,5,3,,,,miejskie,plastikowe,parter,72.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/3pok-z-ogrodem-oraz-tarasempark-slaskibezposrednio-ID3RPKI.html#5d3019e022
1344,259000.0,,,,pelna_wlasnosc,,5,2,,,,miejskie,,1,46.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/jedyny-taki-apartament-przy-parku-slaskim-bez-pcc-ID3RRpV.html#5d3019e022
1345,283000.0,,,,pelna_wlasnosc,,5,2,,,,miejskie,,1,50.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/apartament-przy-parku-gotowy-na-juz-okazja-ID3RRq0.html#5d3019e022
1346,279000.0,,,,pelna_wlasnosc,,,4,,,,miejskie,,4,45.1,,,pierwotny,,,,https://www.otodom.pl/oferta/ostania-szansa-na-zakup-mieszkania-dla-inwestorow-ID3RRq4.html#5d3019e022
1347,246000.0,,,,pelna_wlasnosc,,,4,,,,miejskie,,3,40.0,,,pierwotny,,,,https://www.otodom.pl/oferta/nowy-apartamentowiec-na-tysiacleciu-okazja-ID3RRqk.html#5d3019e022
1348,222900.0,,,,pelna_wlasnosc,,,4,,,,miejskie,,3,35.0,,,wtorny,,,,https://www.otodom.pl/oferta/znakomita-okazja-dla-inwestora-apart-z-widokiem-ID3RRq8.html#5d3019e022
1349,312566.0,,,,pelna_wlasnosc,,8,2,,,,,,8,45.63,,,pierwotny,,,,https://www.otodom.pl/oferta/mieszkanie-45-63-m-katowice-ID3RRUY.html#5d3019e022
1350,243484.0,,,,pelna_wlasnosc,,3,2,,,,,,3,32.7,,,pierwotny,,,,https://www.otodom.pl/oferta/mieszkanie-32-70-m-katowice-ID3RRW6.html#5d3019e022
1351,277668.0,,,,pelna_wlasnosc,,5,2,,,,,,parter,51.42,,,pierwotny,,,,https://www.otodom.pl/oferta/mieszkanie-51-42-m-katowice-ID3RU7O.html#5d3019e022
1352,277174.0,,,,pelna_wlasnosc,,4,2,,,,,,4,49.56,,,pierwotny,,,,https://www.otodom.pl/oferta/mieszkanie-49-56-m-katowice-ID3RWWK.html#5d3019e022
1353,341640.0,,,,pelna_wlasnosc,,6,3,,,,,,2,47.45,,,pierwotny,,,,https://www.otodom.pl/oferta/mieszkanie-47-45-m-katowice-ID3RRWy.html#5d3019e022
