,cena,forma_wlasnosci,liczba_pieter,liczba_pokoi,okna,powierzchnia,rodzaj_zabudowy,rok_budowy,rynek,stan_wykonczenia,cena_mkw_PLN
2002,321538.0,1,2,2,1,32.81,1,1,1,1,9800.0
2003,361914.0,1,2,2,1,36.93,1,1,1,1,9800.0
2004,241362.0,1,3,1,1,34.05,1,1,1,1,7088.458149779736
2005,327423.0,1,3,2,1,48.81,1,1,1,1,6708.113091579594
2006,711240.0,1,1,3,2,118.54,3,3,2,2,6000.0
2007,1386550.0,1,1,4,1,126.05,1,1,1,1,11000.0
2008,315000.0,1,1,3,0,95.0,3,5,2,0,3315.7894736842104
2009,365000.0,1,2,2,2,94.69,3,5,2,2,3854.6837047206677
2010,700000.0,1,1,3,1,90.0,1,3,2,0,7777.777777777777
2011,595000.0,1,1,4,0,170.0,0,3,2,0,3500.0
2012,414000.0,1,1,2,2,60.3,1,2,2,2,6865.671641791045
2013,543000.0,1,1,4,2,93.71,3,3,2,1,5794.472308184826
2014,450000.0,1,1,3,2,113.33,3,5,2,3,3970.705020735904
2015,370000.0,0,3,3,1,59.0,2,2,2,0,6271.186440677966
2016,820000.0,1,1,4,1,120.0,2,2,2,2,6833.333333333333
2017,330000.0,1,1,3,0,91.0,3,5,2,2,3626.3736263736264
2018,430000.0,1,1,3,2,90.0,3,5,2,0,4777.777777777777
2019,450000.0,1,1,2,0,75.0,0,2,2,0,6000.0
2020,490000.0,1,1,4,1,103.0,3,5,2,0,4757.281553398058
2021,230000.0,1,2,2,1,48.0,2,3,2,0,4791.666666666667
2022,655000.0,1,1,4,1,156.48,0,2,2,2,4185.838445807772
2023,627300.0,1,1,5,0,123.0,0,2,2,0,5100.0
2024,157000.0,1,1,2,0,42.0,0,3,2,0,3738.095238095238
2025,750000.0,1,1,4,0,172.1,3,5,2,2,4357.931435212086
2026,537500.0,1,1,3,0,125.0,0,5,2,0,4300.0
2027,540000.0,1,1,5,2,135.0,3,3,2,0,4000.0
2028,115000.0,0,1,1,1,26.32,2,3,2,0,4369.300911854103
2029,225000.0,1,1,3,1,74.2,3,5,2,3,3032.3450134770887
2030,322060.0,1,3,2,1,48.76,0,1,1,1,6605.004101722724
2031,380000.0,1,1,2,1,62.0,1,2,2,2,6129.032258064516
2032,518891.0,1,1,4,1,79.0,0,1,1,1,6568.2405063291135
2033,340534.0,1,1,3,1,51.99,1,1,1,1,6549.990382765916
2034,450000.0,1,1,3,0,113.0,3,5,2,3,3982.3008849557523
2035,373365.0,1,1,4,0,82.97,1,2,1,1,4500.0
2036,129000.0,1,1,2,2,52.0,3,5,2,3,2480.769230769231
2037,590000.0,1,1,3,1,73.0,1,3,2,2,8082.191780821918
2038,730000.0,1,1,3,1,100.0,3,5,2,2,7300.0
2039,700000.0,1,1,3,1,90.0,3,5,2,2,7777.777777777777
2040,599900.0,1,1,3,2,105.4,1,2,1,1,5691.6508538899425
2041,300546.0,1,1,2,1,50.94,1,1,1,1,5900.0
2042,349000.0,1,1,3,1,75.0,2,2,2,2,4653.333333333333
2043,299000.0,1,1,2,0,47.0,0,2,2,0,6361.702127659574
2044,259035.0,1,2,3,0,49.34,2,1,1,0,5250.0
2045,332000.0,1,1,3,0,63.0,1,1,1,0,5269.841269841269
2046,399900.0,1,1,3,0,139.52,3,5,2,2,2866.255733944954
2047,300000.0,0,1,2,1,48.0,1,2,2,2,6250.0
2048,277500.0,1,1,2,1,51.42,1,1,1,0,5396.732788798133
2049,195000.0,1,2,2,1,36.72,1,1,1,2,5310.4575163398695
2050,258500.0,1,1,2,1,46.61,0,1,1,0,5546.020167346063
2051,699000.0,1,1,4,1,105.0,1,3,2,0,6657.142857142857
2052,337994.0,1,1,3,1,61.12,1,1,1,1,5530.006544502618
2053,499500.0,1,1,4,1,91.0,1,1,1,0,5489.010989010989
2054,398601.0,1,1,3,1,71.82,1,1,1,1,5550.000000000001
2055,965000.0,1,2,5,0,138.0,1,1,1,0,6992.753623188406
2056,205500.0,1,2,1,1,34.0,1,1,1,0,6044.117647058823
2057,540000.0,1,1,5,2,135.0,0,3,2,3,4000.0
2058,256500.0,1,1,2,1,45.0,1,3,2,0,5700.0
2059,394200.0,1,1,3,1,72.0,1,1,1,0,5475.0
2060,327500.0,0,3,4,1,71.5,2,3,2,0,4580.419580419581
2061,560000.0,1,1,4,1,82.28,1,1,1,1,6806.028196402528
2062,700000.0,1,1,5,0,240.0,0,1,1,1,2916.6666666666665
2063,699000.0,1,1,5,2,200.0,3,5,2,3,3495.0
2064,259000.0,1,1,2,0,46.0,1,1,1,0,5630.434782608696
2065,1100000.0,1,1,4,0,149.5,1,1,1,1,7357.859531772575
2066,560000.0,1,1,4,0,82.32,1,1,1,1,6802.721088435374
2067,490000.0,1,1,5,1,82.0,2,2,2,1,5975.609756097561
2068,699000.0,1,1,5,2,200.0,3,5,2,3,3495.0
2069,259000.0,1,1,2,0,74.0,0,3,2,0,3500.0
2070,394200.0,1,1,3,1,72.0,1,1,1,0,5475.0
2071,258500.0,1,1,2,1,46.61,0,1,1,0,5546.020167346063
2072,413189.0,1,1,3,1,64.44,1,1,1,1,6411.9956548727505
2073,422418.0,1,1,3,1,61.22,1,1,1,1,6900.0
2074,499500.0,1,1,4,1,91.0,1,1,1,0,5489.010989010989
2075,468963.0,1,1,3,1,71.51,1,1,1,1,6558.0058733044325
2076,275000.0,1,1,4,0,110.63,0,5,2,3,2485.7633553285727
2077,399000.0,0,2,3,0,67.51,2,3,2,2,5910.235520663605
2078,560000.0,1,1,3,0,80.0,0,3,2,0,7000.0
2079,650000.0,1,1,4,0,94.0,0,3,2,0,6914.893617021276
2080,222360.0,1,2,1,1,34.0,1,1,1,0,6540.0
2081,224000.0,1,1,4,0,35.0,0,3,2,0,6400.0
2082,560000.0,1,1,3,0,80.0,0,3,2,0,7000.0
2083,394200.0,1,1,3,1,72.0,1,1,1,0,5475.0
2084,259000.0,1,1,2,0,74.0,0,3,2,0,3500.0
2085,699000.0,1,1,5,2,200.0,3,5,2,3,3495.0
2086,540000.0,1,1,5,2,135.0,0,3,2,3,4000.0
2087,258500.0,1,1,2,1,46.61,0,1,1,0,5546.020167346063
2088,293104.0,1,1,3,1,52.34,3,5,2,1,5600.0
2089,600000.0,1,1,3,1,105.7,1,1,2,1,5676.442762535477
2090,279000.0,1,2,4,1,75.0,2,2,2,2,3720.0
2091,244328.0,1,1,1,1,43.63,3,5,2,1,5600.0
2092,306964.0,1,2,2,1,46.28,2,1,1,1,6632.757130509939
2093,246400.0,1,1,1,1,44.0,3,5,2,1,5600.0
2094,301962.0,1,2,2,1,41.65,2,1,1,1,7249.987995198079
2095,940000.0,1,3,4,1,80.0,1,3,2,2,11750.0
2096,447384.0,1,1,3,1,79.89,3,5,2,1,5600.0
2097,452058.0,1,2,3,1,58.33,2,1,1,1,7750.008571918395
2098,278896.0,1,1,2,1,51.19,4,1,1,2,5448.2516116429
2099,337218.0,1,1,3,1,54.39,4,1,1,2,6200.0
2100,394200.0,1,1,3,1,72.0,1,1,1,0,5475.0
2101,259000.0,1,1,2,0,74.0,0,3,2,0,3500.0
2102,699000.0,1,1,5,2,200.0,3,5,2,3,3495.0
2103,389832.0,1,1,3,1,70.24,4,1,1,2,5550.0
2104,264084.0,1,1,2,1,37.57,4,1,1,1,7029.118977907905
2105,236034.0,1,1,2,1,33.48,4,1,1,1,7050.000000000001
2106,292905.0,1,1,2,1,50.94,4,1,1,2,5750.0
2107,540000.0,1,1,5,2,135.0,0,3,2,3,4000.0
2108,426420.0,1,2,4,0,70.0,1,1,1,0,6091.714285714285
2109,490860.0,1,1,4,1,90.9,4,1,1,2,5400.0
2110,200692.0,1,1,1,1,30.64,2,1,1,1,6550.0
2111,599000.0,1,2,5,1,128.0,2,3,2,2,4679.6875
2112,280350.0,1,1,2,1,45.0,1,3,2,0,6230.0
2113,700000.0,1,1,5,2,197.0,3,5,2,3,3553.299492385787
2114,525000.0,1,1,3,2,97.4,1,2,1,1,5390.143737166324
2115,419000.0,1,1,2,0,80.0,0,3,2,0,5237.5
2116,149000.0,1,2,2,1,31.0,2,3,2,2,4806.451612903225
2117,249900.0,1,1,3,1,45.0,2,3,2,2,5553.333333333333
2118,426420.0,1,2,4,0,70.0,1,1,1,0,6091.714285714285
2119,650000.0,1,1,5,2,180.02,3,3,2,3,3610.709921119875
2120,540000.0,1,1,5,2,135.0,0,3,2,3,4000.0
2121,333375.0,1,1,3,1,52.5,1,1,1,1,6350.0
2122,334708.0,1,1,3,1,52.71,1,1,1,1,6349.99051413394
2123,262218.0,1,1,2,1,38.28,1,1,1,1,6850.0
2124,690000.0,1,1,4,1,142.19,3,3,2,0,4852.661931218792
2125,258266.0,1,1,2,1,39.43,1,1,1,1,6549.987319300026
2126,336466.0,1,1,4,1,54.71,1,1,1,1,6149.990860902943
2127,322568.0,1,1,3,1,52.45,1,1,1,1,6150.0095328884645
2128,222360.0,1,2,1,1,34.0,1,1,1,0,6540.0
2129,276055.0,1,1,2,1,40.3,1,1,1,1,6850.000000000001
2130,260000.0,1,1,2,0,74.0,3,3,2,3,3513.5135135135133
2131,348552.0,1,1,4,1,54.89,1,1,1,1,6350.009109127345
2132,285000.0,1,3,1,0,30.0,1,2,2,0,9500.0
2133,276055.0,1,1,2,1,40.3,1,1,1,1,6850.000000000001
2134,209884.0,1,1,1,1,30.64,1,1,1,1,6850.0
2135,258500.0,1,1,2,1,46.61,0,1,1,0,5546.020167346063
2136,280611.0,1,2,3,1,49.23,1,1,1,1,5700.0
2137,650000.0,1,1,3,1,80.0,1,3,2,2,8125.0
2138,259782.0,1,2,3,1,44.79,1,1,1,1,5800.0
2139,550000.0,1,1,3,0,97.4,1,1,1,1,5646.817248459959
2140,284550.0,1,1,2,1,56.91,1,1,1,1,5000.0
2141,248992.0,1,2,2,1,40.16,1,1,1,1,6200.000000000001
2142,229952.0,1,2,2,1,35.93,1,1,1,1,6400.0
2143,302702.0,1,2,3,1,52.19,1,1,1,1,5800.0
2144,240064.0,1,2,2,1,38.72,1,1,1,1,6200.0
2145,335892.0,1,1,2,1,61.22,1,1,1,0,5486.638353479255
2146,318069.0,1,2,3,1,53.91,1,1,1,1,5900.0
2147,240000.0,0,3,2,1,38.0,2,3,2,2,6315.789473684211
2148,259000.0,1,1,2,0,74.0,0,3,2,0,3500.0
2149,239540.0,1,2,2,1,41.3,1,1,1,1,5800.0
2150,293886.0,1,2,3,1,50.67,1,1,1,1,5800.0
2151,275574.0,1,1,2,1,50.05,1,1,1,0,5505.9740259740265
2152,287811.0,1,1,2,0,50.94,1,1,1,0,5650.0
2154,280554.0,1,2,3,1,49.22,1,1,1,1,5700.0
2155,275766.0,1,2,3,1,48.38,1,1,1,1,5700.0
2156,350000.0,1,1,3,1,77.0,0,3,2,0,4545.454545454545
2157,700000.0,1,1,3,0,90.0,1,2,2,2,7777.777777777777
2158,219879.0,1,1,3,1,44.87,0,1,1,0,4900.3565856919995
2159,222360.0,1,2,1,1,34.0,1,1,1,0,6540.0
2160,306128.0,1,2,2,0,41.65,1,1,1,0,7350.012004801921
2161,229952.0,1,2,2,1,35.93,1,1,1,1,6400.0
2162,260246.0,1,2,3,1,44.87,1,1,1,1,5800.0
2163,259782.0,1,2,3,1,44.79,1,1,1,1,5800.0
2164,249612.0,1,2,2,1,40.26,1,1,1,1,6200.0
2165,400000.0,1,1,3,1,72.0,3,3,2,0,5555.555555555556
2166,333645.0,1,2,3,0,46.02,1,1,1,0,7249.999999999999
2167,248992.0,1,2,2,1,40.16,1,1,1,1,6200.000000000001
2168,350000.0,1,1,3,1,55.0,2,3,2,2,6363.636363636364
